省,市,县,县代码,production_2020_POP,production_2025_POP,production_2030_POP,production_2035_POP,production_2040_POP,production_2045_POP,production_2050_POP
辽宁省,营口市,西市区,210803.0,,,,,,,
辽宁省,营口市,站前区,210802.0,,,,,,,
内蒙古自治区,阿拉善盟,阿拉善右旗,152922.0,,,,,,,
内蒙古自治区,阿拉善盟,阿拉善左旗,152921.0,197.0,148.0,117.0,97.0,136.0,,
内蒙古自治区,阿拉善盟,额济纳旗,152923.0,,,,,,,
内蒙古自治区,巴彦淖尔市,磴口县,150822.0,,,,,,,
内蒙古自治区,巴彦淖尔市,杭锦后旗,150826.0,,,,,,,
内蒙古自治区,巴彦淖尔市,临河区,150802.0,,,,,,,
内蒙古自治区,巴彦淖尔市,乌拉特后旗,150825.0,,,,,,,
内蒙古自治区,巴彦淖尔市,乌拉特前旗,150823.0,1815.0,1558.0,983.0,811.0,758.0,714.0,1485.0
内蒙古自治区,巴彦淖尔市,乌拉特中旗,150824.0,,,,,,,
内蒙古自治区,巴彦淖尔市,五原县,150821.0,,,,,,,
内蒙古自治区,包头市,白云鄂博矿区,150206.0,,,,,,,
内蒙古自治区,包头市,达尔罕茂明安联合旗,150223.0,277.0,113.0,86.0,71.0,,,
内蒙古自治区,包头市,东河区,150202.0,,,,,,,
内蒙古自治区,包头市,固阳县,150222.0,1584.0,1584.0,1584.0,1238.0,1026.0,833.0,1584.0
内蒙古自治区,包头市,九原区,150207.0,,,,,,,
内蒙古自治区,包头市,昆都仑区,150203.0,,,,,,,
内蒙古自治区,包头市,青山区,150204.0,,,,,,,
内蒙古自治区,包头市,石拐区,150205.0,,,,,,,
内蒙古自治区,包头市,土默特右旗,150221.0,,,,,,,
内蒙古自治区,赤峰市,阿鲁科尔沁旗,150421.0,2706.0,1331.0,778.0,478.0,344.0,470.0,1056.0
内蒙古自治区,赤峰市,敖汉旗,150430.0,,,,,,,
内蒙古自治区,赤峰市,巴林右旗,150423.0,,,,,,,
内蒙古自治区,赤峰市,巴林左旗,150422.0,495.0,346.0,260.0,206.0,175.0,,
内蒙古自治区,赤峰市,红山区,150402.0,1485.0,1449.0,1049.0,795.0,778.0,682.0,825.0
内蒙古自治区,赤峰市,喀喇沁旗,150428.0,1485.0,318.0,173.0,140.0,,,
内蒙古自治区,赤峰市,克什克腾旗,150425.0,,,,,,,
内蒙古自治区,赤峰市,林西县,150424.0,,,,,,,
内蒙古自治区,赤峰市,宁城县,150429.0,,,,,,,
内蒙古自治区,赤峰市,松山区,150404.0,,,,,,,
内蒙古自治区,赤峰市,翁牛特旗,150426.0,,,,,,,
内蒙古自治区,赤峰市,元宝山区,150403.0,330.0,330.0,330.0,330.0,309.0,268.0,
内蒙古自治区,鄂尔多斯市,达拉特旗,150621.0,825.0,825.0,825.0,825.0,825.0,825.0,
内蒙古自治区,鄂尔多斯市,东胜区,150602.0,,,,,,,
内蒙古自治区,鄂尔多斯市,鄂托克旗,150624.0,1008.0,490.0,380.0,310.0,,,
内蒙古自治区,鄂尔多斯市,鄂托克前旗,150623.0,,,,,,,
内蒙古自治区,鄂尔多斯市,杭锦旗,150625.0,,,,,,,
内蒙古自治区,鄂尔多斯市,康巴什区,150603.0,,,,,,,
内蒙古自治区,鄂尔多斯市,乌审旗,150626.0,,,,,,,
内蒙古自治区,鄂尔多斯市,伊金霍洛旗,150627.0,,,,,,,
内蒙古自治区,鄂尔多斯市,准格尔旗,150622.0,825.0,825.0,375.0,229.0,385.0,389.0,825.0
内蒙古自治区,呼和浩特市,和林格尔县,150123.0,,,,,,,
内蒙古自治区,呼和浩特市,回民区,150103.0,,,,,,,
内蒙古自治区,呼和浩特市,清水河县,150124.0,814.0,602.0,470.0,385.0,,,
内蒙古自治区,呼和浩特市,赛罕区,150105.0,,,,,,,
内蒙古自治区,呼和浩特市,土默特左旗,150121.0,,,,,,,
内蒙古自治区,呼和浩特市,托克托县,150122.0,,,,,,,
内蒙古自治区,呼和浩特市,武川县,150125.0,2968.0,1650.0,1121.0,857.0,817.0,721.0,825.0
内蒙古自治区,呼和浩特市,新城区,150102.0,,,,,,,
内蒙古自治区,呼和浩特市,玉泉区,150104.0,,,,,,,
内蒙古自治区,呼伦贝尔市,阿荣旗,150721.0,4950.0,4950.0,3205.0,1634.0,709.0,466.0,1650.0
内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,150725.0,,,,,,,
内蒙古自治区,呼伦贝尔市,额尔古纳市,150784.0,,,,,,,
内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,150723.0,,,,,,,
内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,150724.0,,,,,,,
内蒙古自治区,呼伦贝尔市,根河市,150785.0,,,,,,,
内蒙古自治区,呼伦贝尔市,海拉尔区,150702.0,660.0,660.0,660.0,660.0,660.0,660.0,465.0
内蒙古自治区,呼伦贝尔市,满洲里市,150781.0,,,,,,,
内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,150722.0,,,,,,,
内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,150727.0,,,,,,,
内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,150726.0,,,,,,,
内蒙古自治区,呼伦贝尔市,牙克石市,150782.0,,,,,,,
内蒙古自治区,呼伦贝尔市,扎赉诺尔区,150703.0,,,,,,,
内蒙古自治区,呼伦贝尔市,扎兰屯市,150783.0,825.0,825.0,825.0,825.0,777.0,539.0,825.0
内蒙古自治区,通辽市,霍林郭勒市,150581.0,,,,,,,
内蒙古自治区,通辽市,开鲁县,150523.0,,,,,,,
内蒙古自治区,通辽市,科尔沁区,150502.0,,,,,,,
内蒙古自治区,通辽市,科尔沁左翼后旗,150522.0,,,,,,,
内蒙古自治区,通辽市,科尔沁左翼中旗,150521.0,,,,,,,
内蒙古自治区,通辽市,库伦旗,150524.0,3049.0,657.0,490.0,387.0,,,
内蒙古自治区,通辽市,奈曼旗,150525.0,2970.0,2255.0,1736.0,1405.0,1085.0,928.0,1320.0
内蒙古自治区,通辽市,扎鲁特旗,150526.0,,,,,,,
内蒙古自治区,乌海市,海勃湾区,150302.0,376.0,287.0,229.0,226.0,,,
内蒙古自治区,乌海市,海南区,150303.0,155.0,117.0,93.0,77.0,363.0,,
内蒙古自治区,乌海市,乌达区,150304.0,73.0,54.0,43.0,,,,
内蒙古自治区,乌兰察布市,察哈尔右翼后旗,150928.0,1436.0,552.0,432.0,280.0,363.0,320.0,990.0
内蒙古自治区,乌兰察布市,察哈尔右翼前旗,150926.0,,,,,,,
内蒙古自治区,乌兰察布市,察哈尔右翼中旗,150927.0,331.0,242.0,187.0,152.0,,,
内蒙古自治区,乌兰察布市,丰镇市,150981.0,,,,,,,
内蒙古自治区,乌兰察布市,化德县,150922.0,,,,,,,
内蒙古自治区,乌兰察布市,集宁区,150902.0,,,,,,,
内蒙古自治区,乌兰察布市,凉城县,150925.0,,,,,,,
内蒙古自治区,乌兰察布市,商都县,150923.0,1650.0,1069.0,788.0,639.0,549.0,480.0,825.0
内蒙古自治区,乌兰察布市,四子王旗,150929.0,,,,,,,
内蒙古自治区,乌兰察布市,兴和县,150924.0,,,,,,,
内蒙古自治区,乌兰察布市,卓资县,150921.0,825.0,825.0,825.0,821.0,788.0,696.0,825.0
内蒙古自治区,锡林郭勒盟,阿巴嘎旗,152522.0,,,,,,,
内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,152525.0,,,,,,,
内蒙古自治区,锡林郭勒盟,多伦县,152531.0,,,,,,,
内蒙古自治区,锡林郭勒盟,二连浩特市,152501.0,169.0,127.0,99.0,80.0,,,
内蒙古自治区,锡林郭勒盟,苏尼特右旗,152524.0,,,,,,,
内蒙古自治区,锡林郭勒盟,苏尼特左旗,152523.0,,,,,,,
内蒙古自治区,锡林郭勒盟,太仆寺旗,152527.0,,,,,,,
内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,152526.0,648.0,391.0,297.0,238.0,203.0,,
内蒙古自治区,锡林郭勒盟,锡林浩特市,152502.0,825.0,566.0,363.0,290.0,254.0,339.0,
内蒙古自治区,锡林郭勒盟,镶黄旗,152528.0,,,,,,,
内蒙古自治区,锡林郭勒盟,正蓝旗,152530.0,,,,,,,
内蒙古自治区,锡林郭勒盟,正镶白旗,152529.0,,,,,,,
内蒙古自治区,兴安盟,阿尔山市,152202.0,,,,,,,
内蒙古自治区,兴安盟,科尔沁右翼前旗,152221.0,,,,,,,
内蒙古自治区,兴安盟,科尔沁右翼中旗,152222.0,,,,,,,
内蒙古自治区,兴安盟,突泉县,152224.0,,,,,,,
内蒙古自治区,兴安盟,乌兰浩特市,152201.0,,,,,,,
内蒙古自治区,兴安盟,扎赉特旗,152223.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0
宁夏回族自治区,固原市,泾源县,640424.0,,,,,,,
宁夏回族自治区,固原市,隆德县,640423.0,,,,,,,
宁夏回族自治区,固原市,彭阳县,640425.0,,,,,,,
宁夏回族自治区,固原市,西吉县,640422.0,,,,,,,
宁夏回族自治区,固原市,原州区,640402.0,825.0,825.0,825.0,825.0,825.0,825.0,825.0
宁夏回族自治区,石嘴山市,大武口区,640202.0,,,,,,,
宁夏回族自治区,石嘴山市,惠农区,640205.0,,,,,,,
宁夏回族自治区,石嘴山市,平罗县,640221.0,839.0,629.0,494.0,409.0,355.0,711.0,990.0
宁夏回族自治区,吴忠市,红寺堡区,640303.0,705.0,531.0,421.0,350.0,633.0,,
宁夏回族自治区,吴忠市,利通区,640302.0,,,,,,,
宁夏回族自治区,吴忠市,青铜峡市,640381.0,348.0,261.0,205.0,,,,
宁夏回族自治区,吴忠市,同心县,640324.0,622.0,448.0,200.0,151.0,130.0,,
宁夏回族自治区,吴忠市,盐池县,640323.0,1646.0,1172.0,722.0,585.0,499.0,613.0,1650.0
宁夏回族自治区,银川市,贺兰县,640122.0,,,,,,,
宁夏回族自治区,银川市,金凤区,640106.0,,,,,,,
宁夏回族自治区,银川市,灵武市,640181.0,,,,,,,
宁夏回族自治区,银川市,西夏区,640105.0,1195.0,921.0,742.0,626.0,552.0,494.0,1650.0
宁夏回族自治区,银川市,兴庆区,640104.0,,,,,,,
宁夏回族自治区,银川市,永宁县,640121.0,1161.0,888.0,708.0,758.0,662.0,954.0,1650.0
宁夏回族自治区,中卫市,海原县,640522.0,,,,,,,
宁夏回族自治区,中卫市,沙坡头区,640502.0,461.0,341.0,265.0,217.0,,,
宁夏回族自治区,中卫市,中宁县,640521.0,763.0,329.0,205.0,167.0,,,
青海省,果洛藏族自治州,班玛县,632622.0,,,,,,,
青海省,果洛藏族自治州,达日县,632624.0,,,,,,,
青海省,果洛藏族自治州,甘德县,632623.0,,,,,,,
青海省,果洛藏族自治州,久治县,632625.0,,,,,,,
青海省,果洛藏族自治州,玛多县,632626.0,,,,,,,
青海省,果洛藏族自治州,玛沁县,632621.0,,,,,,,
青海省,海北藏族自治州,刚察县,632224.0,,,,,,,
青海省,海北藏族自治州,海晏县,632223.0,,,,,,,
青海省,海北藏族自治州,门源回族自治县,632221.0,,,,,,,
青海省,海北藏族自治州,祁连县,632222.0,,,,,,,
青海省,海东市,互助土族自治县,630223.0,398.0,310.0,251.0,212.0,,,
青海省,海东市,化隆回族自治县,630224.0,,,,,,,
青海省,海东市,乐都区,630202.0,908.0,542.0,415.0,343.0,485.0,614.0,660.0
青海省,海东市,民和回族土族自治县,630222.0,660.0,660.0,615.0,518.0,454.0,,
青海省,海东市,平安区,630203.0,,,,,,,
青海省,海东市,循化撒拉族自治县,630225.0,,,,,,,
青海省,海南藏族自治州,共和县,632521.0,660.0,660.0,660.0,660.0,660.0,616.0,660.0
青海省,海南藏族自治州,贵德县,632523.0,,,,,,,
青海省,海南藏族自治州,贵南县,632525.0,,,,,,,
青海省,海南藏族自治州,同德县,632522.0,,,,,,,
青海省,海南藏族自治州,兴海县,632524.0,,,,,,,
青海省,海西蒙古族藏族自治州,德令哈市,632802.0,1094.0,793.0,611.0,378.0,246.0,190.0,
青海省,海西蒙古族藏族自治州,都兰县,632822.0,,,,,,,
青海省,海西蒙古族藏族自治州,格尔木市,632801.0,,,,,,,
青海省,海西蒙古族藏族自治州,海西蒙古族藏族自治州直辖,632825.0,,,,,,,
青海省,海西蒙古族藏族自治州,茫崖市,632803.0,,,,,,,
青海省,海西蒙古族藏族自治州,天峻县,632823.0,,,,,,,
青海省,海西蒙古族藏族自治州,乌兰县,632821.0,,,,,,,
青海省,黄南藏族自治州,河南蒙古族自治县,632324.0,,,,,,,
青海省,黄南藏族自治州,尖扎县,632322.0,,,,,,,
青海省,黄南藏族自治州,同仁市,632301.0,,,,,,,
青海省,黄南藏族自治州,泽库县,632323.0,,,,,,,
青海省,西宁市,城北区,630105.0,,,,,,,
青海省,西宁市,城东区,630102.0,,,,,,,
青海省,西宁市,城西区,630104.0,,,,,,,
青海省,西宁市,城中区,630103.0,,,,,,,
青海省,西宁市,大通回族土族自治县,630121.0,1566.0,1084.0,691.0,515.0,409.0,330.0,660.0
青海省,西宁市,湟源县,630123.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0
青海省,西宁市,湟中区,630106.0,2859.0,1992.0,1463.0,1189.0,1038.0,920.0,1518.0
青海省,玉树藏族自治州,称多县,632723.0,,,,,,,
青海省,玉树藏族自治州,囊谦县,632725.0,,,,,,,
青海省,玉树藏族自治州,曲麻莱县,632726.0,,,,,,,
青海省,玉树藏族自治州,玉树市,632701.0,,,,,,,
青海省,玉树藏族自治州,杂多县,632722.0,,,,,,,
青海省,玉树藏族自治州,治多县,632724.0,,,,,,,
山东省,滨州市,滨城区,371602.0,,,,,,,
山东省,滨州市,博兴县,371625.0,,,,,,,
山东省,滨州市,惠民县,371621.0,,,,,,,
山东省,滨州市,无棣县,371623.0,1650.0,1650.0,1650.0,1650.0,,,
山东省,滨州市,阳信县,371622.0,,,,,,,
山东省,滨州市,沾化区,371603.0,,,,,,,
山东省,滨州市,邹平市,371681.0,,,,,,,
山东省,德州市,德城区,371402.0,1650.0,1650.0,1650.0,1650.0,1650.0,825.0,
山东省,德州市,乐陵市,371481.0,,,,,,,
山东省,德州市,临邑县,371424.0,,,,,,,
山东省,德州市,陵城区,371403.0,,,,,,,
山东省,德州市,宁津县,371422.0,,,,,,,
山东省,德州市,平原县,371426.0,,,,,,,
山东省,德州市,齐河县,371425.0,,,,,,,
山东省,德州市,庆云县,371423.0,,,,,,,
山东省,德州市,武城县,371428.0,,,,,,,
山东省,德州市,夏津县,371427.0,,,,,,,
山东省,德州市,禹城市,371482.0,,,,,,,
山东省,东营市,东营区,370502.0,,,,,,,
山东省,东营市,广饶县,370523.0,,,,,,,
山东省,东营市,河口区,370503.0,,,,,,,
山东省,东营市,垦利区,370505.0,,,,,,,
山东省,东营市,利津县,370522.0,,,,,,,
山东省,菏泽市,曹县,371721.0,,,,,,,
山东省,菏泽市,成武县,371723.0,,,,,,,
山东省,菏泽市,单县,371722.0,,,,,,,
山东省,菏泽市,定陶区,371703.0,,,,,,,
山东省,菏泽市,东明县,371728.0,,,,,,,
山东省,菏泽市,巨野县,371724.0,,,,,,,
山东省,菏泽市,鄄城县,371726.0,,,,,,,
山东省,菏泽市,牡丹区,371702.0,,,,,,,
山东省,菏泽市,郓城县,371725.0,,,,,,,
山东省,济南市,钢城区,370117.0,1089.0,1089.0,1089.0,933.0,794.0,688.0,825.0
山东省,济南市,槐荫区,370104.0,,,,,,,
山东省,济南市,济阳区,370115.0,,,,,,,
山东省,济南市,莱芜区,370116.0,,,,,,,
山东省,济南市,历城区,370112.0,,,,,,,
山东省,济南市,历下区,370102.0,,,,,,,
山东省,济南市,平阴县,370124.0,1650.0,1650.0,1650.0,1650.0,1650.0,825.0,
山东省,济南市,商河县,370126.0,,,,,,,
山东省,济南市,市中区,370103.0,6600.0,5775.0,5775.0,5529.0,4925.0,3300.0,825.0
山东省,济南市,天桥区,370105.0,,,,,,,
山东省,济南市,章丘区,370114.0,264.0,264.0,264.0,264.0,264.0,,
山东省,济南市,长清区,370113.0,,,,,,,
山东省,济宁市,嘉祥县,370829.0,825.0,825.0,825.0,825.0,825.0,825.0,825.0
山东省,济宁市,金乡县,370828.0,,,,,,,
山东省,济宁市,梁山县,370832.0,,,,,,,
山东省,济宁市,曲阜市,370881.0,,,,,,,
山东省,济宁市,任城区,370811.0,,,,,,,
山东省,济宁市,泗水县,370831.0,264.0,264.0,,,,,
山东省,济宁市,微山县,370826.0,825.0,825.0,825.0,825.0,825.0,825.0,825.0
山东省,济宁市,汶上县,370830.0,,,,,,,
山东省,济宁市,兖州区,370812.0,,,,,,,
山东省,济宁市,鱼台县,370827.0,825.0,825.0,825.0,825.0,825.0,825.0,825.0
山东省,济宁市,邹城市,370883.0,,,,,,,
山东省,聊城市,茌平区,371503.0,,,,,,,
山东省,聊城市,东阿县,371524.0,825.0,825.0,825.0,825.0,825.0,825.0,825.0
山东省,聊城市,东昌府区,371502.0,,,,,,,
山东省,聊城市,高唐县,371526.0,,,,,,,
山东省,聊城市,冠县,371525.0,,,,,,,
山东省,聊城市,临清市,371581.0,,,,,,,
山东省,聊城市,莘县,371522.0,,,,,,,
山东省,聊城市,阳谷县,371521.0,,,,,,,
山东省,临沂市,费县,371325.0,3300.0,3300.0,2171.0,1317.0,1017.0,1650.0,1650.0
山东省,临沂市,河东区,371312.0,,,,,,,
山东省,临沂市,莒南县,371327.0,,,,,,,
山东省,临沂市,兰陵县,371324.0,825.0,825.0,825.0,825.0,825.0,825.0,
山东省,临沂市,兰山区,371302.0,,,,,,,
山东省,临沂市,临沭县,371329.0,,,,,,,
山东省,临沂市,罗庄区,371311.0,825.0,825.0,825.0,825.0,825.0,825.0,
山东省,临沂市,蒙阴县,371328.0,1650.0,1035.0,355.0,231.0,194.0,,
山东省,临沂市,平邑县,371326.0,825.0,825.0,825.0,695.0,590.0,557.9,825.0
山东省,临沂市,郯城县,371322.0,,,,,,,
山东省,临沂市,沂南县,371321.0,825.0,825.0,825.0,825.0,825.0,825.0,825.0
山东省,临沂市,沂水县,371323.0,825.0,825.0,605.0,488.0,416.0,361.0,
山东省,青岛市,城阳区,370214.0,,,,,,,
山东省,青岛市,黄岛区,370211.0,,,,,,,
山东省,青岛市,即墨区,370215.0,,,,,,,
山东省,青岛市,胶州市,370281.0,,,,,,,
山东省,青岛市,莱西市,370285.0,,,,,,,
山东省,青岛市,崂山区,370212.0,,,,,,,
山东省,青岛市,李沧区,370213.0,,,,,,,
山东省,青岛市,平度市,370283.0,,,,,,,
山东省,青岛市,市北区,370203.0,,,,,,,
山东省,青岛市,市南区,370202.0,,,,,,,
山东省,日照市,东港区,371102.0,,,,,,,
山东省,日照市,莒县,371122.0,5379.0,5379.0,5379.0,5379.0,5379.0,5379.0,3465.0
山东省,日照市,岚山区,371103.0,,,,,,,
山东省,日照市,五莲县,371121.0,,,,,,,
山东省,泰安市,岱岳区,370911.0,2079.0,2079.0,1345.0,950.0,820.0,965.0,1815.0
山东省,泰安市,东平县,370923.0,1815.0,1815.0,1815.0,1815.0,1815.0,1815.0,1815.0
山东省,泰安市,肥城市,370983.0,1089.0,1089.0,1089.0,734.0,413.0,825.0,825.0
山东省,泰安市,宁阳县,370921.0,2475.0,2475.0,2475.0,2475.0,2475.0,825.0,
山东省,泰安市,泰山区,370902.0,,,,,,,
山东省,泰安市,新泰市,370982.0,825.0,825.0,825.0,665.0,568.0,659.0,825.0
山东省,威海市,环翠区,371002.0,,,,,,,
山东省,威海市,荣成市,371082.0,,,,,,,
山东省,威海市,乳山市,371083.0,,,,,,,
山东省,威海市,文登区,371003.0,,,,,,,
山东省,潍坊市,安丘市,370784.0,1650.0,1650.0,1650.0,1650.0,1650.0,825.0,
山东省,潍坊市,昌乐县,370725.0,,,,,,,
山东省,潍坊市,昌邑市,370786.0,,,,,,,
山东省,潍坊市,坊子区,370704.0,1815.0,1815.0,1815.0,1815.0,,,
山东省,潍坊市,高密市,370785.0,,,,,,,
山东省,潍坊市,寒亭区,370703.0,,,,,,,
山东省,潍坊市,奎文区,370705.0,,,,,,,
山东省,潍坊市,临朐县,370724.0,5077.1,5077.1,1685.0,999.0,1183.0,1145.0,1650.0
山东省,潍坊市,青州市,370781.0,3630.0,3630.0,3630.0,2850.9,2727.9,3327.0,1815.0
山东省,潍坊市,寿光市,370783.0,,,,,,,
山东省,潍坊市,潍城区,370702.0,,,,,,,
山东省,潍坊市,诸城市,370782.0,,,,,,,
山东省,烟台市,福山区,370611.0,2079.0,2079.0,2079.0,2079.0,2079.0,2041.0,2079.0
山东省,烟台市,海阳市,370687.0,127.0,127.0,127.0,127.0,127.0,127.0,
山东省,烟台市,莱山区,370613.0,,,,,,,
山东省,烟台市,莱阳市,370682.0,,,,,,,
山东省,烟台市,莱州市,370683.0,,,,,,,
山东省,烟台市,龙口市,370681.0,,,,,,,
山东省,烟台市,牟平区,370612.0,,,,,,,
山东省,烟台市,蓬莱区,370614.0,3300.0,3300.0,1908.0,588.0,732.0,426.0,
山东省,烟台市,栖霞市,370686.0,5115.0,5115.0,5115.0,5115.0,4125.0,3300.0,2475.0
山东省,烟台市,招远市,370685.0,,,,,,,
山东省,烟台市,芝罘区,370602.0,,,,,,,
山东省,枣庄市,山亭区,370406.0,5115.0,3038.0,478.9,213.0,181.0,,
山东省,枣庄市,市中区,370402.0,6600.0,4662.0,2633.9,508.0,269.0,825.0,825.0
山东省,枣庄市,台儿庄区,370405.0,4950.0,4950.0,4950.0,3146.0,2786.9,3300.0,825.0
山东省,枣庄市,滕州市,370481.0,3300.0,3300.0,3300.0,2078.0,1225.0,1650.0,1650.0
山东省,枣庄市,薛城区,370403.0,264.0,264.0,264.0,257.0,219.0,264.0,
山东省,枣庄市,峄城区,370404.0,3300.0,1020.9,196.0,157.0,,,
山东省,淄博市,博山区,370304.0,,,,,,,
山东省,淄博市,高青县,370322.0,,,,,,,
山东省,淄博市,桓台县,370321.0,,,,,,,
山东省,淄博市,临淄区,370305.0,264.0,264.0,264.0,264.0,264.0,264.0,
山东省,淄博市,沂源县,370323.0,,,,,,,
山东省,淄博市,张店区,370303.0,1777.0,1777.0,1777.0,1777.0,1777.0,825.0,
山东省,淄博市,周村区,370306.0,,,,,,,
山东省,淄博市,淄川区,370302.0,9196.1,7187.9,2508.9,1606.0,1346.0,1650.0,825.0
山西省,大同市,广灵县,140223.0,990.0,990.0,990.0,990.0,873.0,765.0,990.0
山西省,大同市,浑源县,140225.0,,,,,,,
山西省,大同市,灵丘县,140224.0,,,,,,,
山西省,大同市,平城区,140213.0,,,,,,,
山西省,大同市,天镇县,140222.0,,,,,,,
山西省,大同市,新荣区,140212.0,,,,,,,
山西省,大同市,阳高县,140221.0,,,,,,,
山西省,大同市,云冈区,140214.0,4126.0,2534.0,1670.0,1379.0,1540.0,1360.0,1650.0
山西省,大同市,云州区,140215.0,,,,,,,
山西省,大同市,左云县,140226.0,,,,,,,
山西省,晋城市,城区,140502.0,,,,,,,
山西省,晋城市,高平市,140581.0,825.0,527.0,336.0,277.0,306.0,825.0,825.0
山西省,晋城市,陵川县,140524.0,934.9,427.0,299.0,155.0,,,
山西省,晋城市,沁水县,140521.0,,,,,,,
山西省,晋城市,阳城县,140522.0,990.0,504.0,391.0,318.0,273.0,,
山西省,晋城市,泽州县,140525.0,1650.0,805.0,625.0,510.0,439.0,,
山西省,晋中市,和顺县,140723.0,,,,,,,
山西省,晋中市,介休市,140781.0,330.0,330.0,330.0,330.0,330.0,330.0,
山西省,晋中市,灵石县,140729.0,,,,,,,
山西省,晋中市,平遥县,140728.0,,,,,,,
山西省,晋中市,祁县,140727.0,,,,,,,
山西省,晋中市,寿阳县,140725.0,,,,,,,
山西省,晋中市,太谷区,140703.0,825.0,456.0,354.0,288.0,247.0,248.0,
山西省,晋中市,昔阳县,140724.0,,,,,,,
山西省,晋中市,榆次区,140702.0,1650.0,1486.0,889.0,559.0,781.0,651.0,
山西省,晋中市,榆社县,140721.0,,,,,,,
山西省,晋中市,左权县,140722.0,1099.9,129.0,99.0,80.0,,,
山西省,临汾市,安泽县,141026.0,,,,,,,
山西省,临汾市,大宁县,141030.0,,,,,,,
山西省,临汾市,汾西县,141034.0,,,,,,,
山西省,临汾市,浮山县,141027.0,,,,,,,
山西省,临汾市,古县,141025.0,,,,,,,
山西省,临汾市,洪洞县,141024.0,1320.0,1219.0,936.0,756.0,644.0,559.0,1320.0
山西省,临汾市,侯马市,141081.0,825.0,212.0,166.0,137.0,,,
山西省,临汾市,霍州市,141082.0,,,,,,,
山西省,临汾市,吉县,141028.0,,,,,,,
山西省,临汾市,蒲县,141033.0,,,,,,,
山西省,临汾市,曲沃县,141021.0,825.0,668.0,514.0,415.0,472.0,410.0,
山西省,临汾市,隰县,141031.0,,,,,,,
山西省,临汾市,乡宁县,141029.0,,,,,,,
山西省,临汾市,襄汾县,141023.0,1650.0,1264.0,974.0,791.0,676.0,587.0,990.0
山西省,临汾市,尧都区,141002.0,,,,,,,
山西省,临汾市,翼城县,141022.0,,,,,,,
山西省,临汾市,永和县,141032.0,,,,,,,
山西省,吕梁市,方山县,141128.0,,,,,,,
山西省,吕梁市,汾阳市,141182.0,,,,,,,
山西省,吕梁市,交城县,141122.0,249.0,184.0,143.0,116.0,,,
山西省,吕梁市,交口县,141130.0,,,,,,,
山西省,吕梁市,岚县,141127.0,663.0,475.0,361.0,289.0,244.0,473.0,825.0
山西省,吕梁市,离石区,141102.0,1152.0,841.0,649.0,525.0,448.0,,
山西省,吕梁市,临县,141124.0,,,,,,,
山西省,吕梁市,柳林县,141125.0,1406.3,816.0,621.0,499.0,453.0,,
山西省,吕梁市,石楼县,141126.0,,,,,,,
山西省,吕梁市,文水县,141121.0,1503.0,810.0,568.0,405.0,404.0,,
山西省,吕梁市,孝义市,141181.0,2115.0,1124.0,864.0,704.0,605.0,1130.0,1650.0
山西省,吕梁市,兴县,141123.0,,,,,,,
山西省,吕梁市,中阳县,141129.0,,,,,,,
山西省,朔州市,怀仁市,140681.0,1449.0,600.0,474.0,394.0,,,
山西省,朔州市,平鲁区,140603.0,,,,,,,
山西省,朔州市,山阴县,140621.0,,,,,,,
山西省,朔州市,朔城区,140602.0,1182.0,891.0,703.0,580.0,620.0,586.0,1650.0
山西省,朔州市,应县,140622.0,,,,,,,
山西省,朔州市,右玉县,140623.0,,,,,,,
山西省,太原市,古交市,140181.0,387.0,288.0,225.0,184.0,158.0,,
山西省,太原市,尖草坪区,140108.0,,,,,,,
山西省,太原市,晋源区,140110.0,,,,,,,
山西省,太原市,娄烦县,140123.0,,,,,,,
山西省,太原市,清徐县,140121.0,,,,,,,
山西省,太原市,万柏林区,140109.0,1650.0,1650.0,1364.0,1123.0,972.0,954.0,1650.0
山西省,太原市,小店区,140105.0,,,,,,,
山西省,太原市,杏花岭区,140107.0,,,,,,,
山西省,太原市,阳曲县,140122.0,2147.0,743.0,577.0,474.0,545.0,478.0,825.0
山西省,太原市,迎泽区,140106.0,990.0,990.0,990.0,990.0,990.0,909.0,
山西省,忻州市,保德县,140931.0,155.0,111.0,85.0,68.0,,,
山西省,忻州市,代县,140923.0,1650.0,635.0,491.0,400.0,344.0,,
山西省,忻州市,定襄县,140921.0,,,,,,,
山西省,忻州市,繁峙县,140924.0,,,,,,,
山西省,忻州市,河曲县,140930.0,488.0,339.0,247.0,188.0,,,
山西省,忻州市,静乐县,140926.0,,,,,,,
山西省,忻州市,岢岚县,140929.0,205.0,147.0,113.0,90.0,192.0,,
山西省,忻州市,宁武县,140925.0,,,,,,,
山西省,忻州市,偏关县,140932.0,,,,,,,
山西省,忻州市,神池县,140927.0,,,,,,,
山西省,忻州市,五台县,140922.0,,,,,,,
山西省,忻州市,五寨县,140928.0,,,,,,,
